973,cobamine,  cyanocobalamine,1000æg/ml,b/5 amp de 1ml,M
974,cobamine,  cyanocobalamine,100æg/ml,o,M
975,cobektal,  losartan.s/f potassique/hydrochlorothiazide,50mg/12.5mg,bte/28,M
976,cobektal,  losartan. s/f potassique /hydrochlorothiazide,100mg/25mg,bte/28,M
977,codoliprane,   paracetamol/codeine,400mg/20mg,b/16,M
978,colchicine houde,  colchicine,1,b/20,M
979,colchicine houde,  colchicine,1,b/20,M
980,colecalciferol,colecalciferol,200 000,b/1 amp,M
981,colicort,  colistine/tetracycline/prednisolone,25/1/0.1,fl/5 ml,M
982,colimystine,   colistine,1.5 mui,b/10,M
983,colircusi  atropine,   atropine,0.5,fl/10 ml,M
984,colircusi atropine,atropine,1,fl/10 ml,M
985,colircusi gentamicine, gentamicine,3 mg/ml,fl/10 ml,M
986,colircusi gentamycine, gentamicine  sulfate,3mg/ml,fl/10 ml,M
987,colircusi neomycine,   neomycine,0.35%,fl/10 ml,M
988,colistin,  colistine,1 000 000,b/1+1 amp,M
989,colobutine,trimebutine,100 mg,b/20,M
990,coloclean, polyethylene glycol 3350/sulfate de sodium/anhydr,59g/5.68g/1.68g/1.64g/075g/sacg/sachet,bte/4,M
991,colopriv,  mebeverine,100mg,b/30,M
992,colospasmine,  mebeverine,135 mg,b/20,M
993,colostop,  trimbutine sous forme de maleate,100mg,bte/20,M
994,colposeptine,  promestriene/chlorquinaldol,10mg/200mg,b/18,M
995,colpotrophine, promestriene,10,b/10,M
996,comax, diclofenac,25mg,b/30,M
997,comax, diclofenac,50mg,b/20,M
998,combantrin,pyrantel,125,b/6,M
999,combantrin,pyrantel,125,fl/15 ml,M
1000,comtan,entacapone,200 mg,bte/30,M
1001,constilax (macrogol , polyethylene glycol,10g/sachet,b/20,M
1002,contracide,hydroxyde d'aluminium/trisilicate de magnesium/ d,4.00/8.00/2.0,fl/250 ml,M
1003,contrapaque ,   iohexol,300mg d'iode/ml,bte de 1fl de 100ml  o23122008,M
1004,contrapaque ,   iohexol,350mg d'iode/ml,b/ de 1fl de 100ml   o23122008,M
1005,convep,acide valproique,200mg/ml,fl/60ml,M
1006,convertase,enamapril,5 mg,b/30,M
1007,convertase,enalapril,20 mg,b/30,M
1008,convulex,  acide valproique,200,b/40,M
1009,convulex,  acide valproique,500,b/40,M
1010,convulex,  acide valproique,200,fl/40 ml,M
1011,convulex,  acide valproique,50mg/ml,f/100ml,M
1012,coparalgan,paracetamol/codeine,400mg/20mg,bte/20,M
1013,coparamol, paracetamol/codeine,400mg/20mg,b/20,M
1014,copralgir, paracetamol/codeine,400mg/20mg,b/16,M
1015,coracten,  nifedipine lp,20,b/30,M
1016,cordarone, amiodarone,200,b/30,M
1017,cordipin retard,   nifedipine lp,20mg,b/30,M
1018,cored xl,  fluvastatine.s/f sodique,80 mg,bte/30,M
1019,corenipril,ramipril/hydrochlorothiazide,5mg/12.5mg,bte/40,M
1020,corenipril,ramipril/hydrochlorothiazide,10mg/25mg,bte/40,M
1021,coronat,   carvedilol,25mg,b/30,M
1022,coronat,   carvedilol,6.25mg,b/30,M
1023,corotrend ,  nifedipine,10,b/30,M
1024,corprilor, enalapril,5mg,b/30,M
1025,corprilor, enalapril,20mg,b/30,M
1026,cortancyl, prednisone base,5,b/30,M
1027,corten,hydrocortisone,1% (1g/100g),t/15g,M
1028,corticotulle lumiere gm,   tulle gras avec  corticoides,#VALUE!,b/30,M
1029,corticotulle lumiere gm,   tulle gras avec corticoides,#VALUE!,b/100,M
1030,corticotulle lumiere pm,   tulle gras avec  corticoides,#VALUE!,b/5 compresses,M
1031,cortiderm, hydrocortisone,1,t/10 g,M
1032,cortimycine,   hydrocortisone,1,t/5 g,M
1033,cortinova, hydrocortisone,10mg,b/25,M
1034,cortipred, prednisolone.s/f mtasulfobenzoate sodique,20mg,bte/20,M
1035,cortolexan,gentamicine,80,b/1,M
1036,cortoral,  triamcinolone,4 mg,b/24,M
1037,cortoral,  triamcinolone,4,b/24,M
1038,cortrosyn, tetracosactide,0.25,b/1 amp de 1ml,M
1039,cortrosyn, tetracosactide,0.5,b/1 amp de 1ml,M
1040,cortrosyn depot,   tetracosactide,1,b/1 amp de 1ml,M
1041,corvasal,  molsidomine,2,b/30,M
1042,corvasal,  molsidomine,4,b/30,M
1043,corvasal,  molsidomine,2mg,b/30,M
1044,corzem,diltiazem  hydrochloride,60,b/30,M
1045,cosartan ,   losartan potassique,50mg,b/30,M
1046,cosarteg,  valsartan/hydrochlorothiazide,80mg/12.5mg,bte/30,M
1047,cosarteg,  valsartan/hydrochlorothiazide,160mg/12.5mg,bte/30,M
1048,cosopt,dorsolamide/timolol,20mg/5mg/ml,b/1flacon de 5ml,M
1049,costi, domperidone,10,b/50,M
1050,costi, domperidone,10mg,b/50,M
1051,cotareg,   valsartan/hydrochlorthiazide,80mg/12.5mg,b/28,M
1052,cotareg,   valsartan/hydrochlorothiazide,160mg/12.5mg,b/28,M
1053,cotareg,   valsartan/hydrochlorothiazide,160mg/25mg,b/28,M
1054,cotrim,cotrimoxazole,200mg/40mg/5ml,fl/100 ml,M
1055,cotrimazole,   cotrimoxazole,200mg/40mg/5ml,fl/100 ml,M
1056,cotrimoxal,cotrmoxazole (sulfamethoxazole/trimethoprime),480mg (400mg/80mg),b/20,M
1057,cotrimoxal forte,  sulfamethoxazole/trimethoprime,800mg/160mg,bte/10,M
1058,cotrimoxazole, cotrimoxazole,200mg/40mg/5ml,fl/100 ml,M
1059,cotrimoxazole, cotrimoxazole,400mg/80mg,b/20,M
1060,cotrosyn,  tetracosactide,0.25 mg/ml,b/1,M
1061,cotrosyn,  tetracosactide,0.25 mg/ml,b/10,M
1062,cotrosyn depot,tetracosactide,0.5mg/ml,b/1,M
1063,coversyl,  perindopril,4mg,b/30,M
1064,coversyl,  perindopril.sous  forme de sel de tert-butylamine,8mg,bte/30,M
1065,covestag,  valsartan/hydrochlorothiazide,160mg/12.5mg,bte/30,M
1066,covestag,  valsartan/hydrochlorothiazide,80mg/12.5mg,bte/30,M
1067,coxibrex,  celecoxib,100 mg,bte/20,M
1068,coxibrex,  celecoxib,200 mg,bte/10,M
1069,cozaar,losartan,50,b/28,M
1070,cozaar,losartan potassium,100mg,b/28,M
1071,cozibrat,  irbesartan/hydrochlorothiazide,300 mg/12.5mg,bte/30,M
1072,cozibrat,  irbesartan/hydrochlorothiazide,150mg/12.5mg,bte/30,M
1073,creon, poudre de pancreas,12000,b/60,M
1074,crobendazole,  thiabendazole,500 mg,b/6,M
1075,crobenzal, benzakonium chlorure,15mg,b/10,M
1076,crodermin, fluocinonide,0.05%,t/30 g,M
1077,crodiom,   cromoglycate de sodium,0.02,fl/10 ml,M
1078,crofenac,  diclofenac,25mg,b/10,M
1079,crofenon,  propafenone chlorhydrate,300 mg,b/30,M
1080,croformine,metformine  chlorhydrate,500mg,b/50,M
1081,croformine,metformine chlorhydrate,500,b/50,M
1082,crofuril,  furazolidone,100,b/30,M
1083,crofuril,  furazolidone,344,fl/25 ml,M
1084,cromal-,  cromoglycate de sodium,5,fl/112 doses,M
1085,cromedil,  acide cromoglicique.s/forme cromoglicate sodium,0.02,b30 recip unid 0.3ml o17122008,M
1086,crometrine,methylergometrine,0.25,fl/10 ml,M
1087,cromizole, clotrimazole,0.01,t/30 g,M
1088,cromoglycate  de sodium,   cromoglycate de sodium,0.02,fl/5 ml,M
1089,cromoglycate chauvin,  cromoglycate de sodium,0.02,fl/5 ml,M
1090,cromolol,  timolol,0.25%,fl/5 ml,M
1091,cromonal,  cromoglycate de sodium,2,fl/10 ml,M
1092,cromosol,  cromoglycate de sodium,2% 2g/100ml,fl/15ml,M
1093,cronidine, clonidine (sous forme de chlorhydrate),0.15,b/20,M
1094,cronil,clomipramine,10,b/30,M
1095,cronil,clomipramine,25,b/30,M
1096,cronil,clomipramine,75,b/20,M
1097,cronil,clomipramine,10 mg,b/30,M
1098,cronil,clomipramine,25 mg,b/30,M
1099,cronil,clomipramine,75 mg,b/20,M
1100,cronolone, triamcinolone,1,b/24,M
1101,cronolone, triamcinolone,4,b/24,M
1102,cronolone, triamcinolone,0.1,t/5 g,M
1103,cronolone-neo, neomycine/triamcinolone,0.35%/0.1%,t/3 g,M
1104,cronolone-neo-nista,   nystatine/triamcinolone/neomycine,10 m ui/0.1g/,t/15 g,M
1105,crophenicol,   chloramphenicol,125mg/5ml,fl/60 ml,M
1106,crophenicol,   chloramphenicol,0.4,fl/5 ml,M
1107,crophenicol,   chloramphenicol,1%/5g,t/5 g,M
1108,cropine,   atropine,0.25,fl/15 ml,M
1109,cropine,   atropine,0.50%,fl/15 ml,M
1110,cropine,   atropine,0.01,fl/15 ml,M
1111,croquine,  chloroquine,100mg,b/20,M
1112,crosulcaf, sulfacetamide/chloramphenicol,10 %/0.5%,fl/10 ml,M
1113,crotiazide,hydrochlorothiazide/amiloride,50mg/5mg,b/30,M
1114,crotiroxine,   thyroxine,50,b/50,M
1115,crotiroxine,   thyroxine,100,b/50,M
1116,crotolol,  acebutolol,200mg,b/20,M
1117,crotolol,  acebutolol,200mg,b/20,M
1118,crotolol,  acebutolol,400,b/30,M
1119,crovasine, sulfadiazine argentique,0.01,t/15 g,M
1120,crovifene, clomifene citrate,50mg,b/10,M
1121,crovimal,  ibuprofene,500,b/12,M
1122,crovimazole,   carbimazole,5,b/50,M
1123,croxizine, hydroxyzine,25,b/30,M
1124,croxizine, hydroxyzine,100mg,b/30,M
1125,croxypol,  oxytetracycline/polymyxine b sulfate,3g/ 0.1g,t/15 g,M
1126,curacne,   isotretinoine,10mg,b/30,M
1127,curacne,   isotretinoine,20mg,b/30,M
1128,curacne,   isotretinoine,5mg,b/30,M
1129,curacne,   isotretinoine,10mg,b/30,M
1130,curam, amoxicilline/acide clavulanique,500mg/125mg,b/12,M
1131,curam, amoxicilline/acide clavulanique,250mg/62.5mg/5ml,fl/60 ml,M
1132,curam, amoxicilline/acide clavulanique,125mg/31.25mg/5ml,fl/60 ml,M
1133,curatec,   ramipril,5mg,b/30,M
1134,curestat,  flutamide,250,b/20,M
1135,cusicrom,  cromoglycate de sodium,0.02,fl/30 ml,M
1136,cusicrom,  cromoglycate de sodium,2,fl/30 ml,M
1137,cusimolol, timolol,0.25,fl/5 ml,M
1138,cusimolol, timolol,0.50%,fl/5 ml,M
1139,cusiviral, aciclovir,0.03,t/4.5 g,M
1140,cutacnyl,  peroxide de benzoyle,0.05,t/40 g,M
1141,cutacnyl,  peroxyde de benzoyle,0.1,t/40 g,M
1142,cutacnyl,  peroxyde de benzoyle,2.50%,t/40 g,M
1143,cyanocobal,cyanocobalamine,1 000æg/ml,b/5,M
1144,cyanocobalamine,   cyanocobalamine,1000æg/ml,b/5 amp de 1ml,M
1145,cyanocobalamine,   cyanocobalamine,1000æg/ml,b/10,M
1146,cycladol,  complexe piroxicambeta  cyclodextrine,191.2 mg equiv 20 mg piroxicammg,b/14,M
1147,cycladol,  piroxicam,20mg.piro-beta-cyclo 191.2mg  mg,bte/14,M
1148,cymbalta,  duloxetine,30mg,bte/28,M
1149,cymbalta,  duloxetine,60mg,bte/28,M
1150,cyprohetadine, cyproheptadine,2,fl/100 ml,M
1151,cytotam-,tamoxifene,10mg,bte/30,M
1152,cytotam-,tamoxifene,20 mg,bte/30,M
1153,cytotrex,  methotrexate,2.50mg,b/20,M
1154,dacrome,   cromoglycate de sodium,0.02,fl/10 ml,M
1155,dacrome,   cromoglycate de sodium,2,fl/10 ml,M
1156,dacryolarmes,  larmes ertificielles,1g/100ml,fl/10ml,M
1157,dadcrom,   cromoglicate de sodium,0.02,fl/10 ml,M
1158,dadcrom,   cromoglicate de sodium,0.02,f/10ml,M
1159,dafalgan,  paracetamol,500 mg,b/16,M
1160,dafalgan codeine,  paracetamol/codeine,500mg/30mg,b/16,M
1161,daivonex,  calcipotriol,50æg/g,t/30 g,M
1162,daivonex,  calcipotriol,0.05,tube/30g,M
1163,daktarin,  miconazole,2,fl/30 g,M
1164,daktarin,  miconazole,2,t/30 g,M
1165,daktarin ,   miconazole,2g%,t/40g,M
1166,danatrol,  danazol,200mg,b/100,M
1167,daniprol,  paracetamol,500mg,b/20,M
1168,daonil,glibenclamide,5mg,b/20,M
1169,darleton,  sulpiride,50mg,b/24,M
1170,daroxime,  cefuroxime,125mg,b/10,M
1171,daroxime,  cefuroxime,250mg,b/10,M
1172,dartelin,  pentoxifylline lp,400mg,b/20,M
1173,debridat,  trimebutine,50,b/5 amp,M
1174,debridat,  trimebutine,100mg,b/20,M
1175,debridat,  trimebutine,100mg,b/30,M
1176,debridat,  trimebutine,0.787/(100g),fl/250 ml,M
1177,debridat,  trimebutine,100,b/10,M
1178,debridat,  trimebutine.s/f de malate,200mg,b/30,M
1179,debritine, maleate de trimebutine,100mg,b/30,M
1180,debritine, trimebutine maleate,100mg,b/20,M
1181,debritine, trimebutine,0.787g/100g(4.8mg/ml),fl/250ml,M
1182,deca-durabolin,nandrolone decanoate,50mg/ml,b/1fl de 1ml,M
1183,decapeptyl,triptoreline,0.1,b/7+7,M
1184,decapeptyl,triptoreline,3.75,b/1+1 +seringue,M
1185,decapeptyl l.p 11.25 mg,   triptoreline,11.25mg,b/1 fl+1 amp de 2,M
1186,dedolor,   diclofenac,100mg,b/10,M
1187,dedrogyl,  calcifediol,5 æg/gtttes,fl/10 ml,M
1188,dedrogyl,  calcifediol,5,fl/10ml,M
1189,deflambeta,betamethasone,0.5,b/30,M
1190,degranol,  carbamazepine,200mg,b/50,M
1191,denacine,  clindamycine,1% (10mg/1ml),fl/30ml,M
1192,denoral,   buzepide/clocinizine/pholcodine .enf.,0.2mg/0.75mg/,fl/150ml,M
1193,denoral,   buzepide/clocinizine/pholcodine .ad.,0.9mg/3.375mg,fl/150ml,M
1194,denoral,   bu zepide/clocinizine/phenylpropanolamine,10963,b/20,M
1195,depakine,  acide valproique,200,b/40,M
1196,depakine,  acide valproique,500,b/40,M
1197,depakine,  acide valproique,500mg,b/40,M
1198,depakine,  acide valproique,200,fl/40 ml,M
1199,depakine chrono,   acide valproique lp,333mg/145mg (500mg val/sodium)mg,b/30,M
1200,depo-medrol,   acetate de methylprednisolone,40,b/1 seringue prremp o,M
1201,deponit nt , trinitrine,10mg/24h,b/10,M
1202,deponit nt ,  trinitrine,5mg/24h,b/10,M
1203,depreks,   fluoxetine,20mg,b/16,M
1204,depretine, paroxtine,20mg,bte/30,M
1205,depretine, paroxetine.sous forme de chlorhydrate hemihydrate,10 mg,b/30,M
1206,deprisole, prednisolone s/f metasulfobenzoate sodique,5 mg,bte/30,M
1207,derma-t,   clindamycine,0.01,fl/30 ml,M
1208,dermafine, terbinafine.sous forme de chlorhydrate,250mg,bte/16,M
1209,dermazin,  sulfadiazine argentique,1,t/25 g,M
1210,dermestril,estradiol,25,b/8,M
1211,dermestril,estradiol,50,b/8,M
1212,dermobacter,   digluconate de chlorhexidine/chloru de benzalkoni,0.200g/0.500g/100ml,fl/300ml,M
1213,dermofix,  sertaconazole,0.02,t/20 g,M
1214,dermofix,  sertaconazole nitrate,0.02,t/100g,M
1215,dermosa cusi,  nystatine,100000 ui/g,t/30 g,M
1216,dermosa cusi nystatine,nystatine,100000,t/30 g,M
1217,deroxat,   paroxetine,20mg,b/14,M
1218,desacrovis,dexamethasone,50,t/30 g,M
1219,desacrovis,dexamethasone,0.5mg,b/30,M
1220,desferal,  deferoxamine,500,b/1 flc de 7.5 ml,M
1221,deslor,desloratadine,0.5 mg/ml,fl/150ml,M
1222,desomedine,hexamiine di-isetionate,0.10%,f/10ml,M
1223,despavine, mebeverine,100mg,bte/30,M
1224,detensiel, bisoprolol,10mg,bt/28,M
1225,detensiel, bisoprolol,10mg,b/30,M
1226,dexagrane, dexamethasone/neomycine,100,fl/5 ml,M
1227,dexal, dexamethasone,0.5mg,b/30,M
1228,dexalek,   dexamethazone,4mg/ml,b/3 amp,M
1229,dexalek,   dexamethasone,0.5mg,b/30,M
1230,dexamed,   dexamethasone,0.5 mg,b/20,M
1231,dexamethasone, dexamethasone,4mg/ml,b/100 amp,M
1232,dexamethasone  phosphate,  dexamethasone,20,b/5 amp de 5ml,M
1233,dexamethasone leurquin,dexamethasone,4mg/1ml,b/3,M
1234,dexamex,   neomycine/dexamethasone,350 000ui/100mg/ %,fl/5 ml,M
1235,dexasone,  dexamethasone,4ml/ml,b/5 amp de 1 ml,M
1236,dexnepoli, dexamethasone/neomycine/ polymyxine b,2.1%/0.35%/ 6,fl/3 ml,M
1237,dexoren,   digoxine,0.25mg,b/20,M
1238,dexstop enfants,   dextromethorphane hydrobromide,0.10%,fl/125ml,M
1239,dextop ,   dextromethorphane hydrobromide,0.20%,fl/125ml,M
1240,di-algic,  dextropropoxyphene/paracetamol,30mg/400mg,b/20,M
1241,di-cetalgic,   dextropropoxyphene/paracetamol,30mg/400mg,b/20,M
1242,di-dolex,  paracetamol/tramadol.s/f de chlorhydrate,325mg/37.5mg,b/20,M
1243,di-hydan,  phenytoine,100,b/60,M
1244,di-paracetal,  dextropropoxyphene/paracetamol,30mg/400mg,b/20,M
1245,diabamine bgl, metformine sous forme de chlorhydrate,850mg,bte/100,M
1246,diaben,glibenclamide,5mg,b/20,M
1247,diabenil,  glibenclamide,2.5mg,b/60,M
1248,diabenil,  glibenclamide,5mg,b/25,M
1249,diabenil,  glibenclamide,5mg,b/50,M
1250,diabenil,  glibenclamide,5mg,bte/60,M
1251,diabenil,  glibenclamide,5mg,bte/100,M
1252,diabenorm, repaglinide,1mg,b/30,M
1253,diabenorm, repaglinide,2mg,b/30,M
1254,diabenorm, repaglinide,0.5mg,b/30,M
1255,diabformine,   metformine chlorhydrate,850mg,b/30,M
1256,diabformine,   metformine chlorhydrate,850mg,b/30,M
1257,diabformine,   metformine chlorhydrate,850mg,b/90,M
1258,diabirel,  glimepiride,2mg,b/30,M
1259,diabreside,gliclazide,80mg,b/40,M
1260,diabyl,metformine chlorhydrate,850,b/30,M
1261,diabyl,metformine chlorhydrate,850,b/60,M
1262,diacro,loperamide,2mg,b/20,M
1263,diafuryl,  nifuroxazide,100mg,b/12,M
1264,diafusor,  trinitrine,10 mg,b/30,M
1265,diaglibe,  glibenclamide,5mg,b/60,M
1266,diaguanid, metformine,850mg,b/30,M
1267,diaguanid, metformine  chlorhydrate,850mg,b/120,M
1268,dialamol,  paractamol,500mg,bte/12,M
1269,diameprid, glimepiride,1mg,b/30,M
1270,diameprid, glimepiride,2mg,b/30,M
1271,diameprid, glimepiride,3mg,b/30,M
1272,diameprid, glimepiride,4mg,b/30,M
1273,diamicron, gliclazide,80mg,b/60,M
1274,diamicron, gliclazide,30mg,b/30,M
1275,diamicron, gliclazide,30mg,b/60,M
1276,diamox,acetazolamide,500,b/25,M
1277,diamox,acetazolamide,250,b/24,M
1278,diane ,  cyproterone acetate ethinylestradiol,2mg/35æg,b/21,M
1279,diaphag,   gliclazide,80mg,b/60,M
1280,diaphage,  metformine chlorhydrate,500,b/20,M
1281,diapid,lypressine,50,fl/12 ml,M
1282,diapride ,glimepiride,2mg,b/30,M
1283,diapride ,glimepiride,1mg,b/30,M
1284,diapride ,glimepiride,3mg,b/30,M
1285,diapride ,glimepiride,4mg,b/30,M
1286,diaryl,loperamide,2mg,b/20,M
1287,diassel,   loperamide,2mg,b/20,M
1288,diatab,glibenclamide,5mg,b/30,M
1289,diatex,loperamide,2mg,b/20,M
1290,diavic,dextropropoxyphene/paracetamol,30mg/400mg,b/20,M
1291,diazal ,  diazepam,5mg,b/30,M
1292,diazal , diazepam,10mg,b/30,M
1293,diazem,diltiazem,60,b/30,M
1294,diazem,diltiazem,60,b/30,M
1295,diazem,diltiazem,90,b/30,M
1296,diazem,diltiazem,120,b/30,M
1297,diazem,diltiazem,180,b/30,M
1298,diazepam,  diazepam,10mg/2ml,b/10 amp de 2ml,M
1299,diazepam,  diazepam,0.01,fl/20ml,M
1300,diazide,   gliclazide,80mg,b/30,M
1301,dicef, defaclor,500mg,b/15,M
1302,dicef, cefaclor,250mg/5ml,fl/75 ml,M
1303,dicetel,   pinaverium bromure,50,b/20,M
1304,dicetel,   pinaverium,100,b/20,M
1305,diclamid,  diclofenac s/f sodique,5mg/ml(75mg/3ml),bte/2,M
1306,diclo ,  diclofenac sodique,25mg,b/10,M
1307,dicloced,  diclofenac.sous forme sodique,1mg/ml(0.10%),fl/10ml,M
1308,diclofal,  diclofenac,75mg/3ml,b/2,M
1309,diclofal,  diclofenac,50mg,b/30,M
1310,diclofar,  diclofenac.sous forme sodique,100mg,bte/10,M
1311,diclofen,  diclofenac,50mg,b/20,M
1312,diclofen,  diclofenac,0.01,t/50 g,M
1313,diclofenac,diclofenac,75mg,b/100 amp,M
1314,diclofenac,diclofenac,25mg,b/30,M
1315,diclofenac,diclofenac,25mg,b/20,M
1316,diclofenac,diclofenac,50mg,b/30,M
1317,diclofenac,diclofenac,50mg,b/20,M
1318,diclofenac,diclofenac,25mg,b/10,M
1319,diclofenac,diclofenac,100 mg,b/10,M
1320,diclofenac   llorens,  diclofenac sodique,50mg,b/20,M
1321,diclofenac   llorens,  diclofenac sodique,100mg,b/10,M
1322,diclofenac nova generics,  diclofenac sodique.s/f diclofenac dithylamine,1g/100g,tube/50g,M
1323,diclofenac stada retard,   diclofenac,100 mg,b/20,M
1324,diclofenac tedec,  diclofenac,25mg,b/10,M
1325,diclofenac tedec,  diclofenac,100mg,b/10,M
1326,diclofenil,diclofenac,100 mg,b/10,M
1327,diclofenil,diclofenac,1g/100g(1%),t/30g,M
1328,diclofenil enfant, diclofenac,25mg,b/10,M
1329,diclogesic,diclofenac,75mg,b/5 amp,M
1330,diclogesic,diclofenac,25mg,b/20,M
1331,diclogesic,diclofenac,50mg,b/20,M
1332,diclogesic,diclofenac,100mg,b/5,M
1333,diclogesic,diclofenac de sodium,0.10%,f/5ml,M
1334,diclogesic,diclofenac,0.01,t/30 g,M
1335,diclogesic,diclofenac de sodium,12.5mg,b/10,M
1336,diclogesic retard, diclofenac,100mg,b/10,M
1337,diclomax,  diclofenac,25mg,b/30,M
1338,diclomax,  diclofenac,50mg,b/30,M
1339,diclomax,  diclofenac,100mg,b/15,M
1340,diclomax,  diclofenac,25mg,b/10,M
1341,diclomec,  diclofenac,75mg/3ml,b/2 amp.,M
1342,diclomec,  diclofenac,75mg/3ml,b/4 amp,M
1343,diclomec,  diclofenac,75mg/3ml,b/10 amp,M
1344,diclomec,  diclofenac,0.01,t/50 g,M
1345,dicloreum, diclofenac,75mg,b/6 amp,M
1346,dicloreum, diclofenac,25mg,b/30,M
1347,dicloreum, diclofenac,50mg,b/20,M
1348,dicloreum, diclofenac,100mg,b/10,M
1349,dicloreum, diclofenac,0.01,t/50 g,M
1350,dicynone,  etamsylate,250,b/6 amp de 2 ml,M
1351,dicynone,  etamsylate,250,b/20,M
1352,dideral,   propranolol hcl,40 mg,o,M
1353,difal, diclofenac,25mg,b/30,M
1354,difal, diclofenac,50mg,b/30,M
1355,difal, diclofenac,25mg,b/10,M
1356,difal, diclofenac,100mg,b/10,M
1357,difen ,  diclofenac,25mg,b/20,M
1358,difen ,  diclofenac,50mg,b/20,M
1359,differine, adapalene,0.10%,t/30g,M
1360,diffumax,  theophylline lp,200mg,b/30,M
1361,diflorene, diclofenac,50mg,b/20,M
1362,diflu g,  fluconazole,50mg,b/3,M
1363,diflucan,  fluconazole,50mg,b/3,M
1364,diflug,   fluconazole,50mg,b/3,M
1365,difrarel ,  extrait anthocyanosidique/betacarotene,100,b/20,M
1366,difrarel e,extrait anthocyanosidique/tocopherol,50mg/50mg,b/24,M
1367,digaol,timolol,0.50%,fl/3 ml,M
1368,digestat,  trimebutine maleate,100mg,b/10,M
1369,digoxine,  digoxine,0.5,b/5 amp,M
1370,digoxine cpcm, digoxine,0.25mg,b/30,M
1371,digoxine nativelle,digoxine,0.25,b/30,M
1372,digoxine nativelle,digoxine,0.05mg/ml,fl/60 ml,M
1373,digoxine streuli,  digoxine,0.25mg,b/30,M
1374,digoxine streuli,  digoxine,0.125mg,bte/30,M
1375,digromin,  dihydroergotamine,2mg/ml,fl/50 ml,M
1376,dihydroergotamine sandoz,  dihyrdroergotamine,2,fl/50 ml,M
1377,dihydroergotamine-sandoz,  dihydroergotamine,1mg/ml,b/2 amp,M
1378,dihydrogotamine,   dihydroerotamine,1,b/2 amp,M
1379,dihydrogotamine,   dihydroergotamine,2 mg/ml,fl/50ml,M
1380,dilacard,  carvdilol,6.25mg,bte/30,M
1381,dilacard,  carvdolol,25mg,bte/30,M
1382,dilacard,  carvdilol,12.5mg,b/30,M
1383,dilacard,  carvdilol,3.125mg,b/30,M
1384,dilatrane, theophyline,10mg/ml,fl/200ml,M
1385,dilatrend, carvedilol,25mg,b/30,M
1386,dilatrend, carvedilol,6.25mg,b/30,M
1387,diltiazem ,  diltiazem,60,b/20,M
1388,diltiazem - bayer, diltiazem  lp,90mg,b/28,M
1389,diltiazem - bayer, diltiazem lp,120mg,b/28,M
1390,diltiazem chlorhydrate,diltiazem,60,b/30,M
1391,diltiazor, diltiazem lp,90 mg,b/20,M
1392,dimepra,   loperamide,2mg,b/20,M
1393,dimipril,  captopril,25mg,b/20,M
1394,dimipril,  captopril,50mg,b/30,M
1395,dioveine,diosmine,600mg,b/30,M
1396,dioveine,diosmine,300mg,b/30,M
1397,diprim,sulfamthoxazole/trimthoprime (ou cotrimoxazole),200mg/40mg/5ml,fl/100ml,M
1398,diprolol,  bisoprolol,10 mg,bte/30,M
1399,diprosalic,betamethasone,0.05 % / 30%,t/15 g,M
1400,diprosone, betamethasone,0.05,t/15 g,M
1401,diprosone, betamethasone,0.05,t/15 g,M
1402,diprosone, betamethasone,0.05,fl/15 g,M
1403,diprostene,betamethasone dipropionate/betamethasone phosphat,5mg/2mg,1 seringue prrempli o,M
1404,dipyridamole,  dipyridamole,75,b/100,M
1405,diril, amiloride/hydrochrothiazide,50mg/5mg,b/30,M
1406,discotrine,trinitrine,10,b/30,M
1407,distensol, haloperidol,2mg/ml,fl/15 ml,M
1408,distensol, haloperidol,1mg,b/40,M
1409,distensol, haloperidol,5mg,b/30,M
1410,ditamin,   dihydroerotamine,2,fl/50 ml,M
1411,diurazol,  acetazolamide,250,b/24,M
1412,diurimat,  indapamide,2.5mg,b/30,M
1413,diusemide, furosemide,20mg,b/5 amp de 2ml,M
1414,diusemide, furosemide,40mg,b/30,M
1415,diuzine,   hydrochlorothiazide/amiloride,50mg/5mg,b/30,M
1416,diuzine,   hydrochlorothiazide/amiloride,50mg/5mg,b/20,M
1417,diuzine,   hydrochlorothiazide/amiloride,50mg/5mg,b/60,M
1418,divido,diclofenac sodium,75mg,b/20,M
1419,divido,diclofenac.sous forme de sel de sodium,75mg,bte/20,M
1420,divina,estradiol/medroxyprogesterone,2mg /10mg,b/21,M
1421,dofebril,  paracetamol,500mg,b/20,M
1422,dofebril,  paracetamol,500mg,b/2 tube de 10,M
1423,dofebril,  paracetamol,1000mg,bte de 1 tube de 10  o22112009,M
1424,dogmatil,  sulpiride,50mg,b/30,M
1425,dogmatil,  sulpiride,50mg,b/30,M
1426,dogmatil,  sulpiride,25mg/cac,fl/200 ml,M
1427,dolex, tramadol. sous forme de chlorhydrate,50mg,bte/30,M
1428,dolicrane ,   paracetamol,500mg,bte/20,M
1429,dolicrane ,  paracetamol,1000mg,bte/10,M
1430,doliprane, paracetamol,500 mg,b/16,M
1431,doliprane, paracetamol,500mg,b/16,M
1432,doliprane, paracetamol,100mg,b/12,M
1433,doliprane, paracetamol,125mg,b/12,M
1434,doliprane, paracetamol,100mg,b/12,M
1435,doliprane, paracetamol,170 mg,b/10,M
1436,doliprane, paracetamol,170mg,b/10,M
1437,doliprane, paracetamol,100mg,b/10,M
